               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 113,            0.010313,            0.011007,                   0,             0.37046,             0.73913,              0.3697,             0.31102,            0.011193,            0.014001,                   0,           0.0092608,           0.0092608,           0.0092608
                 114,            0.011324,            0.012068,                   0,             0.34635,              0.6087,             0.42924,             0.36293,            0.010702,            0.013611,                   0,           0.0092542,           0.0092542,           0.0092542
                 115,            0.011635,            0.011588,                   0,             0.35826,              0.6087,             0.41558,             0.33147,            0.011846,             0.01372,                   0,           0.0092476,           0.0092476,           0.0092476
                 116,            0.011825,            0.010364,                   0,             0.37702,             0.69565,             0.35098,             0.26077,            0.011894,            0.013825,                   0,            0.009241,            0.009241,            0.009241
                 117,            0.011534,            0.013432,                   0,             0.40704,             0.52174,             0.40286,             0.33717,            0.010872,            0.013417,                   0,           0.0092344,           0.0092344,           0.0092344
                 118,            0.010603,            0.012088,                   0,              0.4199,             0.56522,             0.42913,             0.34415,           0.0099845,             0.01328,                   0,           0.0092278,           0.0092278,           0.0092278
                 119,            0.011362,            0.011956,                   0,             0.41462,             0.56522,             0.41192,             0.33537,            0.011562,            0.013398,                   0,           0.0092212,           0.0092212,           0.0092212
                 120,            0.011071,             0.01046,                   0,             0.41269,             0.56522,             0.40692,              0.2917,            0.012133,            0.013078,                   0,           0.0092146,           0.0092146,           0.0092146
                 121,            0.012209,            0.012986,                   0,             0.40564,             0.65217,             0.39683,             0.29069,            0.011153,            0.013501,                   0,            0.009208,            0.009208,            0.009208
                 122,            0.010912,            0.012319,                   0,             0.38822,             0.56522,             0.35703,             0.28752,            0.010792,            0.013503,                   0,           0.0092014,           0.0092014,           0.0092014
                 123,            0.011156,             0.01244,                   0,             0.40078,              0.6087,             0.42929,             0.34184,              0.0108,            0.013424,                   0,           0.0091948,           0.0091948,           0.0091948
                 124,           0.0098726,            0.012148,                   0,             0.35297,             0.65217,             0.44825,             0.34768,            0.010738,            0.012907,                   0,           0.0091882,           0.0091882,           0.0091882
                 125,            0.010468,            0.011701,                   0,             0.35828,              0.6087,             0.43528,             0.33898,            0.010851,            0.013611,                   0,           0.0091816,           0.0091816,           0.0091816
                 126,            0.010909,            0.011943,                   0,              0.3723,             0.73913,              0.4582,              0.3348,            0.011602,            0.012657,                   0,            0.009175,            0.009175,            0.009175
                 127,            0.011947,            0.012765,                   0,             0.37754,             0.73913,             0.40537,             0.33114,            0.010918,            0.013121,                   0,           0.0091684,           0.0091684,           0.0091684
                 128,            0.011907,            0.012283,                   0,             0.33258,             0.67187,             0.42424,             0.35552,            0.010415,            0.012957,                   0,           0.0091618,           0.0091618,           0.0091618
                 129,           0.0097417,             0.01179,                   0,               0.323,             0.65217,             0.34983,             0.28252,            0.011211,             0.01358,                   0,           0.0091552,           0.0091552,           0.0091552
                 130,            0.010636,            0.012575,                   0,             0.35875,             0.69565,             0.38276,             0.32305,            0.010351,            0.013159,                   0,           0.0091486,           0.0091486,           0.0091486
                 131,            0.011076,            0.011699,                   0,             0.33637,             0.69565,             0.38294,             0.30926,            0.011037,            0.012964,                   0,            0.009142,            0.009142,            0.009142
                 132,            0.011468,            0.012328,                   0,             0.35586,             0.82609,             0.39415,             0.31949,            0.011334,            0.012817,                   0,           0.0091354,           0.0091354,           0.0091354
                 133,            0.010809,            0.011559,                   0,             0.37827,             0.68792,             0.34633,             0.28411,            0.010759,            0.013077,                   0,           0.0091288,           0.0091288,           0.0091288
                 134,            0.011442,            0.012603,                   0,             0.37836,             0.69565,             0.38366,             0.32318,            0.010462,            0.012895,                   0,           0.0091222,           0.0091222,           0.0091222
