               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  99,            0.011298,           0.0040371,                   0,             0.36915,             0.56522,               0.286,             0.23958,            0.018598,            0.015819,                   0,           0.0093532,           0.0093532,           0.0093532
                 100,           0.0099903,           0.0039706,                   0,             0.35275,             0.65217,             0.37831,             0.32261,            0.019391,            0.014517,                   0,           0.0093466,           0.0093466,           0.0093466
                 101,            0.011712,           0.0039414,                   0,             0.39205,             0.50503,             0.35787,             0.30826,            0.019555,            0.015883,                   0,             0.00934,             0.00934,             0.00934
                 102,           0.0096402,           0.0036994,                   0,             0.44831,             0.43478,             0.29206,             0.26372,            0.020626,            0.018897,                   0,           0.0093334,           0.0093334,           0.0093334
                 103,           0.0092827,           0.0039351,                   0,             0.37681,              0.3913,             0.32064,             0.26304,            0.016808,            0.018231,                   0,           0.0093268,           0.0093268,           0.0093268
                 104,           0.0091613,           0.0035709,                   0,             0.31336,             0.26087,             0.25934,             0.22952,            0.023245,            0.019119,                   0,           0.0093202,           0.0093202,           0.0093202
                 105,           0.0097455,           0.0038812,                   0,              0.4053,             0.21739,             0.17185,             0.14514,            0.026775,            0.020109,                   0,           0.0093136,           0.0093136,           0.0093136
                 106,            0.010141,           0.0035115,                   0,             0.30037,              0.3913,              0.2067,             0.18165,            0.023801,            0.019504,                   0,            0.009307,            0.009307,            0.009307
                 107,            0.011204,           0.0036042,                   0,             0.28818,             0.34783,             0.19862,             0.16812,            0.024804,            0.020602,                   0,           0.0093004,           0.0093004,           0.0093004
                 108,           0.0098587,           0.0038524,                   0,             0.32208,              0.3913,             0.24568,             0.20524,            0.021457,            0.018575,                   0,           0.0092938,           0.0092938,           0.0092938
